COMID,EVENTDATE,REACHCODE,REACHSMDAT,REACHRESOL,FEATURECOM,FEATURECLA,SOURCE_ORI,SOURCE_DAT,SOURCE_FEA,FEATUREDET,Measure,Offset,EventType,FLComID
"0",2014-12-04,"02080202000196",,Medium,"0","0","USGS, Water Resources Division",,"02022500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02022500,36.86523,0.00000000000,StreamGage,"8540051"
"0",2014-12-04,"02060003000465",,Medium,"0","0","USGS, Water Resources Division",,"01589513",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01589513,1.05281,0.00000000000,StreamGage,"11690274"
"0",2014-12-04,"02060003000456",,Medium,"0","0","USGS, Water Resources Division",,"01589522",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01589522,20.27676,0.00000000000,StreamGage,"11689472"
"0",2014-12-04,"02080207001994",,Medium,"0","0","USGS, Water Resources Division",,"02041820",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041820,65.32735,0.00000000000,StreamGage,"8606975"
"0",2014-12-04,"02080105000071",,Medium,"0","0","USGS, Water Resources Division",,"01674500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01674500,58.35319,0.00000000000,StreamGage,"8494082"
"0",2014-12-04,"02080102000054",,Medium,"0","0","USGS, Water Resources Division",,"01669520",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01669520,88.42168,0.00000000000,StreamGage,"8457352"
"0",2014-12-04,"02070004000718",,Medium,"0","0","USGS, Water Resources Division",,"01616425",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01616425,98.06593,0.00000000000,StreamGage,"5894482"
"0",2014-12-04,"02060003000384",,Medium,"0","0","USGS, Water Resources Division",,"0158397967",http://waterdata.usgs.gov/nwis/nwisman/?site_no=0158397967,40.06150,0.00000000000,StreamGage,"11688838"
"0",2014-12-04,"02080203002689",,Medium,"0","0","USGS, Water Resources Division",,"02026000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02026000,4.09244,0.00000000000,StreamGage,"8547851"
"0",2014-12-04,"02070011000411",,Medium,"0","0","USGS, Water Resources Division",,"01660380",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01660380,7.08693,0.00000000000,StreamGage,"4534305"
"0",2014-12-04,"02070005000501",,Medium,"0","0","USGS, Water Resources Division",,"01621470",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01621470,4.87674,0.00000000000,StreamGage,"5908205"
"0",2014-12-04,"02070010000477",,Medium,"0","0","USGS, Water Resources Division",,"01657885",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01657885,54.18197,0.00000000000,StreamGage,"22340047"
"0",2014-12-04,"02060003000476",,Medium,"0","0","USGS, Water Resources Division",,"01589501",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01589501,64.20021,0.00000000000,StreamGage,"11689412"
"0",2014-12-04,"02070004001355",,Medium,"0","0","USGS, Water Resources Division",,"01613020",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01613020,53.34942,0.00000000000,StreamGage,"5892974"
"0",2014-12-04,"02070007000103",,Medium,"0","0","USGS, Water Resources Division",,"0163626650",http://waterdata.usgs.gov/nwis/nwisman/?site_no=0163626650,31.29038,0.00000000000,StreamGage,"8446278"
"0",2014-12-04,"02070005000066",,Medium,"0","0","USGS, Water Resources Division",,"01620500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01620500,9.42584,0.00000000000,StreamGage,"5909157"
"0",2014-12-04,"02080203002522",,Medium,"0","0","USGS, Water Resources Division",,"02025500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02025500,37.91290,0.00000000000,StreamGage,"8550147"
"0",2014-12-04,"02080203000258",,Medium,"0","0","USGS, Water Resources Division",,"02026500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02026500,4.75405,0.00000000000,StreamGage,"8545615"
"0",2014-12-04,"02080201000217",,Medium,"0","0","USGS, Water Resources Division",,"02011460",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011460,77.83181,0.00000000000,StreamGage,"8520739"
"0",2014-12-04,"02080202000209",,Medium,"0","0","USGS, Water Resources Division",,"02024300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02024300,98.07394,0.00000000000,StreamGage,"8539853"
"0",2014-12-04,"02060004000201",,Medium,"0","0","USGS, Water Resources Division",,"01590700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01590700,20.87022,0.00000000000,StreamGage,"8376839"
"0",2014-12-04,"02070010000402",,Medium,"0","0","USGS, Water Resources Division",,"01654500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01654500,11.02757,0.00000000000,StreamGage,"22340329"
"0",2014-12-04,"02080207010689",,Medium,"0","0","USGS, Water Resources Division",,"02041500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041500,59.24887,0.00000000000,StreamGage,"8609035"
"0",2014-12-04,"02060003000323",,Medium,"0","0","USGS, Water Resources Division",,"01581960",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01581960,30.24874,0.00000000000,StreamGage,"11687048"
"0",2014-12-04,"02080201000203",,Medium,"0","0","USGS, Water Resources Division",,"02011400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011400,66.84921,0.00000000000,StreamGage,"8520617"
"0",2014-12-04,"02060003001478",,Medium,"0","0","USGS, Water Resources Division",,"01586500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01586500,11.33844,0.00000000000,StreamGage,"11690046"
"0",2014-12-04,"02070011000077",,Medium,"0","0","USGS, Water Resources Division",,"01661050",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01661050,7.55761,0.00000000000,StreamGage,"4530917"
"0",2014-12-04,"02070011000909",,Medium,"0","0","USGS, Water Resources Division",,"01658698",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01658698,55.02395,0.00000000000,StreamGage,"4529603"
"0",2014-12-04,"02070005000501",,Medium,"0","0","USGS, Water Resources Division",,"01621410",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01621410,52.08246,0.00000000000,StreamGage,"5908205"
"0",2014-12-04,"02060006000137",,Medium,"0","0","USGS, Water Resources Division",,"01593710",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01593710,28.35788,0.00000000000,StreamGage,"11905658"
"0",2014-12-04,"02070009000293",,Medium,"0","0","USGS, Water Resources Division",,"01643125",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01643125,87.40529,0.00000000000,StreamGage,"8450372"
"0",2014-12-04,"02070011000904",,Medium,"0","0","USGS, Water Resources Division",,"01659500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01659500,23.27723,0.00000000000,StreamGage,"4529237"
"0",2014-12-04,"02080203000245",,Medium,"0","0","USGS, Water Resources Division",,"02027000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02027000,10.88704,0.00000000000,StreamGage,"8547581"
"0",2014-12-04,"02080204000020",,Medium,"0","0","USGS, Water Resources Division",,"02034000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02034000,37.61221,0.00000000000,StreamGage,"8568309"
"0",2014-12-04,"02080106000142",,Medium,"0","0","USGS, Water Resources Division",,"01671020",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671020,46.49586,0.00000000000,StreamGage,"8505740"
"0",2014-12-04,"02070010000109",,Medium,"0","0","USGS, Water Resources Division",,"01653000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01653000,81.62099,0.00000000000,StreamGage,"22340339"
"0",2014-12-04,"02070002001412",,Medium,"0","0","USGS, Water Resources Division",,"01600000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01600000,2.24917,0.00000000000,StreamGage,"14363672"
"0",2014-12-04,"02060003000311",,Medium,"0","0","USGS, Water Resources Division",,"01587170",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01587170,3.64122,0.00000000000,StreamGage,"11691382"
"0",2014-12-04,"02080203000484",,Medium,"0","0","USGS, Water Resources Division",,"02024750",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02024750,95.69390,0.00000000000,StreamGage,"8549979"
"0",2014-12-04,"02070002000155",,Medium,"0","0","USGS, Water Resources Division",,"01599000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01599000,54.20017,0.00000000000,StreamGage,"14364970"
"0",2014-12-04,"02070011000288",,Medium,"0","0","USGS, Water Resources Division",,"01658480",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01658480,0.74373,0.00000000000,StreamGage,"4529583"
"0",2014-12-04,"02060003000844",,Medium,"0","0","USGS, Water Resources Division",,"01585107",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01585107,42.89318,0.00000000000,StreamGage,"11689034"
"0",2014-12-04,"02070005000021",,Medium,"0","0","USGS, Water Resources Division",,"01628500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01628500,93.55134,0.00000000000,StreamGage,"5908723"
"0",2014-12-04,"02070010000361",,Medium,"0","0","USGS, Water Resources Division",,"01651800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01651800,38.39748,0.00000000000,StreamGage,"22337781"
"0",2014-12-04,"02070010000294",,Medium,"0","0","USGS, Water Resources Division",,"01655500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01655500,96.96645,0.00000000000,StreamGage,"22339377"
"0",2014-12-04,"02080105000325",,Medium,"0","0","USGS, Water Resources Division",,"01674160",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01674160,25.74271,0.00000000000,StreamGage,"8492854"
